Ex ID;Start_time;End_time;Injected_value;PLOEG_H;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
1991;17.1;23.1;1.0;0.5;100;8;Successful;Effective;collision;20.47;vtypeauto.2;vtypeauto.1;638.24;edge_0_0_0;0.0;-8.0;0.07;-8.05;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
1992;17.1;23.1;1.0;0.8;100;8;Successful;Effective;collision;21.57;vtypeauto.2;vtypeauto.1;698.76;edge_0_0_0;0.0;-8.0;0.21;-7.94;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.01;-9.0
1993;17.1;23.1;1.1;0.3;80;5;Successful;Effective;collision;20.16;vtypeauto.2;vtypeauto.1;491.50;edge_0_0_0;0.0;-5.0;0.01;-5.05;0.0;-7.25;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
1994;17.1;23.1;1.1;0.5;80;5;Successful;Effective;collision;21.31;vtypeauto.2;vtypeauto.1;529.71;edge_0_0_0;0.0;-5.0;0.05;-5.03;0.0;-6.82;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
1995;17.1;23.1;1.1;0.8;80;5;Successful;Effective;collision;22.69;vtypeauto.2;vtypeauto.1;578.44;edge_0_0_0;0.0;-5.0;0.14;-4.99;0.0;-6.19;0.0;-7.87;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.04;-8.87
1996;17.1;23.1;1.1;0.3;100;5;Successful;Effective;collision;20.79;vtypeauto.2;vtypeauto.1;616.93;edge_0_0_0;0.0;-5.0;0.02;-5.05;0.0;-7.25;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
1997;17.1;23.1;1.1;0.5;100;5;Successful;Effective;collision;22.15;vtypeauto.3;vtypeauto.2;661.76;edge_0_0_0;0.0;-5.0;0.06;-5.03;0.0;-6.82;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
1998;17.1;23.1;1.1;0.8;100;5;Successful;Effective;collision;24.17;vtypeauto.3;vtypeauto.2;724.39;edge_0_0_0;0.0;-5.0;0.15;-4.99;0.0;-6.19;0.0;-7.87;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.19;-9.0
1999;17.1;23.1;1.1;0.3;80;6;Successful;Effective;collision;19.77;vtypeauto.2;vtypeauto.1;485.00;edge_0_0_0;0.0;-6.0;0.0;-6.06;0.0;-8.71;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2000;17.1;23.1;1.1;0.5;80;6;Successful;Effective;collision;20.65;vtypeauto.2;vtypeauto.1;521.22;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.0;-8.19;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2001;17.1;23.1;1.1;0.8;80;6;Successful;Effective;collision;21.80;vtypeauto.2;vtypeauto.1;569.80;edge_0_0_0;0.0;-6.0;0.16;-5.97;0.0;-7.42;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.03;-9.0
2002;17.1;23.1;1.1;0.3;100;6;Successful;Effective;collision;20.14;vtypeauto.2;vtypeauto.1;604.72;edge_0_0_0;0.0;-6.0;0.01;-6.06;0.0;-8.71;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2003;17.1;23.1;1.1;0.5;100;6;Successful;Effective;collision;21.36;vtypeauto.2;vtypeauto.1;653.85;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.0;-8.19;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2004;17.1;23.1;1.1;0.8;100;6;Successful;Effective;collision;22.81;vtypeauto.2;vtypeauto.1;715.57;edge_0_0_0;0.0;-6.0;0.17;-5.99;0.0;-7.42;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.17;-9.0
2005;17.1;23.1;1.1;0.3;80;7;Successful;Effective;collision;19.53;vtypeauto.2;vtypeauto.1;480.72;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2006;17.1;23.1;1.1;0.5;80;7;Successful;Effective;collision;20.28;vtypeauto.2;vtypeauto.1;515.70;edge_0_0_0;0.0;-7.0;0.06;-7.04;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2007;17.1;23.1;1.1;0.8;80;7;Successful;Effective;collision;21.27;vtypeauto.2;vtypeauto.1;563.53;edge_0_0_0;0.0;-7.0;0.18;-6.92;0.0;-8.65;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.01;-9.0
2008;17.1;23.1;1.1;0.3;100;7;Successful;Effective;collision;19.81;vtypeauto.2;vtypeauto.1;597.74;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2009;17.1;23.1;1.1;0.5;100;7;Successful;Effective;collision;20.75;vtypeauto.2;vtypeauto.1;644.13;edge_0_0_0;0.0;-7.0;0.07;-7.04;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2010;17.1;23.1;1.1;0.8;100;7;Successful;Effective;collision;22.00;vtypeauto.2;vtypeauto.1;705.90;edge_0_0_0;0.0;-7.0;0.19;-6.98;0.0;-8.66;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.14;-9.0
2011;17.1;23.1;1.1;0.3;80;8;Successful;Effective;collision;19.36;vtypeauto.2;vtypeauto.1;477.57;edge_0_0_0;0.0;-7.99;0.0;-8.08;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2012;17.1;23.1;1.1;0.5;80;8;Successful;Effective;collision;20.03;vtypeauto.2;vtypeauto.1;511.69;edge_0_0_0;0.0;-7.99;0.07;-8.03;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2013;17.1;23.1;1.1;0.8;80;8;Successful;Effective;collision;20.92;vtypeauto.2;vtypeauto.1;558.86;edge_0_0_0;0.0;-7.99;0.21;-7.83;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2014;17.1;23.1;1.1;0.3;100;8;Successful;Effective;collision;19.59;vtypeauto.2;vtypeauto.1;592.84;edge_0_0_0;0.0;-8.0;0.0;-8.08;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2015;17.1;23.1;1.1;0.5;100;8;Successful;Effective;collision;20.39;vtypeauto.2;vtypeauto.1;637.58;edge_0_0_0;0.0;-8.0;0.07;-8.05;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2016;17.1;23.1;1.1;0.8;100;8;Successful;Effective;collision;21.47;vtypeauto.2;vtypeauto.1;698.56;edge_0_0_0;0.0;-8.0;0.21;-7.94;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.11;-9.0
2017;17.2;23.2;0.5;0.3;80;5;Successful;Effective;collision;21.66;vtypeauto.4;vtypeauto.3;492.04;edge_0_0_0;0.0;-5.0;0.01;-5.05;0.0;-5.92;0.0;-7.23;0.0;-8.82;0.0;-9.0;0.0;-9.0;0.0;-9.0
2018;17.2;23.2;0.5;0.5;80;5;Successful;Effective;collision;23.04;vtypeauto.4;vtypeauto.3;523.96;edge_0_0_0;0.0;-5.0;0.05;-5.03;0.0;-5.76;0.0;-6.74;0.0;-7.88;0.0;-9.0;0.0;-9.0;0.0;-9.0
2019;17.2;23.2;0.5;0.8;80;5;Successful;Effective;collision;26.27;vtypeauto.6;vtypeauto.5;558.19;edge_0_0_0;0.0;-5.0;0.14;-4.99;0.1;-5.41;0.04;-5.97;0.0;-6.57;0.0;-7.01;0.0;-7.2;0.0;-7.32
2020;17.2;23.2;0.5;0.3;100;5;Successful;Effective;collision;22.28;vtypeauto.5;vtypeauto.4;614.45;edge_0_0_0;0.0;-5.0;0.02;-5.05;0.0;-5.92;0.0;-7.23;0.0;-8.82;0.0;-9.0;0.0;-9.0;0.0;-9.0
2021;17.2;23.2;0.5;0.5;100;5;Successful;Effective;collision;24.21;vtypeauto.5;vtypeauto.4;656.31;edge_0_0_0;0.0;-5.0;0.06;-5.03;0.0;-5.76;0.0;-6.74;0.0;-7.88;0.0;-9.0;0.0;-9.0;0.0;-9.0
2022;17.2;23.2;0.5;0.8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.15;-4.99;0.16;-5.41;0.14;-5.97;0.1;-6.57;0.01;-7.06;0.0;-7.48;0.0;-7.68
2023;17.2;23.2;0.5;0.3;80;6;Successful;Effective;collision;20.93;vtypeauto.3;vtypeauto.2;488.25;edge_0_0_0;0.0;-6.0;0.0;-6.06;0.0;-7.1;0.0;-8.67;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2024;17.2;23.2;0.5;0.5;80;6;Successful;Effective;collision;21.99;vtypeauto.3;vtypeauto.2;520.33;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.0;-6.91;0.0;-8.09;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2025;17.2;23.2;0.5;0.8;80;6;Successful;Effective;collision;24.92;vtypeauto.5;vtypeauto.4;555.41;edge_0_0_0;0.0;-6.0;0.16;-5.97;0.07;-6.49;0.0;-7.16;0.0;-7.87;0.0;-8.25;0.0;-8.04;0.0;-7.99
2026;17.2;23.2;0.5;0.3;100;6;Successful;Effective;collision;21.54;vtypeauto.4;vtypeauto.3;608.13;edge_0_0_0;0.0;-6.0;0.01;-6.06;0.0;-7.1;0.0;-8.67;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2027;17.2;23.2;0.5;0.5;100;6;Successful;Effective;collision;23.01;vtypeauto.4;vtypeauto.3;649.70;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.0;-6.91;0.0;-8.09;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2028;17.2;23.2;0.5;0.8;100;6;Successful;Effective;collision;25.87;vtypeauto.5;vtypeauto.4;699.70;edge_0_0_0;0.0;-6.0;0.17;-5.99;0.13;-6.49;0.06;-7.16;0.0;-7.88;0.0;-8.43;0.0;-8.71;0.0;-8.91
2029;17.2;23.2;0.5;0.3;80;7;Successful;Effective;collision;20.51;vtypeauto.3;vtypeauto.2;482.94;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-8.29;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2030;17.2;23.2;0.5;0.5;80;7;Successful;Effective;collision;21.20;vtypeauto.2;vtypeauto.1;518.30;edge_0_0_0;0.0;-7.0;0.06;-7.04;0.0;-8.06;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2031;17.2;23.2;0.5;0.8;80;7;Successful;Effective;collision;24.39;vtypeauto.5;vtypeauto.4;550.38;edge_0_0_0;0.0;-7.0;0.18;-6.92;0.07;-7.56;0.0;-8.3;0.0;-9.0;0.0;-9.0;0.0;-8.69;0.0;-8.46
2032;17.2;23.2;0.5;0.3;100;7;Successful;Effective;collision;20.91;vtypeauto.3;vtypeauto.2;603.41;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-8.29;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2033;17.2;23.2;0.5;0.5;100;7;Successful;Effective;collision;22.09;vtypeauto.3;vtypeauto.2;645.02;edge_0_0_0;0.0;-7.0;0.07;-7.04;0.0;-8.06;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2034;17.2;23.2;0.5;0.8;100;7;Successful;Effective;collision;24.89;vtypeauto.5;vtypeauto.4;692.01;edge_0_0_0;0.0;-7.0;0.19;-6.98;0.11;-7.57;0.0;-8.35;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2035;17.2;23.2;0.5;0.3;80;8;Successful;Effective;collision;20.13;vtypeauto.2;vtypeauto.1;482.53;edge_0_0_0;0.0;-7.99;0.0;-8.08;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2036;17.2;23.2;0.5;0.5;80;8;Successful;Effective;collision;20.75;vtypeauto.2;vtypeauto.1;513.72;edge_0_0_0;0.0;-7.99;0.07;-8.03;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2037;17.2;23.2;0.5;0.8;80;8;Successful;Effective;collision;22.54;vtypeauto.3;vtypeauto.2;554.38;edge_0_0_0;0.0;-7.99;0.21;-7.83;0.08;-8.54;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-8.89
2038;17.2;23.2;0.5;0.3;100;8;Successful;Effective;collision;20.57;vtypeauto.3;vtypeauto.2;597.74;edge_0_0_0;0.0;-8.0;0.0;-8.08;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2039;17.2;23.2;0.5;0.5;100;8;Successful;Effective;collision;21.41;vtypeauto.2;vtypeauto.1;642.05;edge_0_0_0;0.0;-8.0;0.07;-8.05;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2040;17.2;23.2;0.5;0.8;100;8;Successful;Effective;collision;23.07;vtypeauto.3;vtypeauto.2;694.05;edge_0_0_0;0.0;-8.0;0.21;-7.94;0.09;-8.65;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2041;17.2;23.2;0.6;0.3;80;5;Successful;Effective;collision;21.30;vtypeauto.3;vtypeauto.2;494.95;edge_0_0_0;0.0;-5.0;0.01;-5.05;0.0;-6.08;0.0;-7.66;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2042;17.2;23.2;0.6;0.5;80;5;Successful;Effective;collision;22.60;vtypeauto.3;vtypeauto.2;528.32;edge_0_0_0;0.0;-5.0;0.05;-5.03;0.0;-5.9;0.0;-7.12;0.0;-8.57;0.0;-9.0;0.0;-9.0;0.0;-9.0
2043;17.2;23.2;0.6;0.8;80;5;Successful;Effective;collision;25.20;vtypeauto.5;vtypeauto.4;564.06;edge_0_0_0;0.0;-5.0;0.14;-4.99;0.07;-5.52;0.0;-6.24;0.0;-7.06;0.0;-7.62;0.0;-7.83;0.0;-7.83
2044;17.2;23.2;0.6;0.3;100;5;Successful;Effective;collision;21.91;vtypeauto.4;vtypeauto.3;617.13;edge_0_0_0;0.0;-5.0;0.02;-5.05;0.0;-6.08;0.0;-7.66;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2045;17.2;23.2;0.6;0.5;100;5;Successful;Effective;collision;23.66;vtypeauto.5;vtypeauto.4;656.77;edge_0_0_0;0.0;-5.0;0.06;-5.03;0.0;-5.9;0.0;-7.12;0.0;-8.57;0.0;-9.0;0.0;-9.0;0.0;-9.0
2046;17.2;23.2;0.6;0.8;100;5;Successful;Effective;collision;26.48;vtypeauto.5;vtypeauto.4;712.10;edge_0_0_0;0.0;-5.0;0.15;-4.99;0.13;-5.52;0.09;-6.24;0.02;-7.05;0.0;-7.7;0.0;-8.26;0.0;-8.43
2047;17.2;23.2;0.6;0.3;80;6;Successful;Effective;collision;20.72;vtypeauto.3;vtypeauto.2;487.62;edge_0_0_0;0.0;-6.0;0.0;-6.06;0.0;-7.29;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2048;17.2;23.2;0.6;0.5;80;6;Successful;Effective;collision;21.67;vtypeauto.2;vtypeauto.1;524.36;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.0;-7.08;0.0;-8.55;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2049;17.2;23.2;0.6;0.8;80;6;Successful;Effective;collision;23.87;vtypeauto.4;vtypeauto.3;561.12;edge_0_0_0;0.0;-6.0;0.16;-5.97;0.03;-6.63;0.0;-7.49;0.0;-8.44;0.0;-8.87;0.0;-8.62;0.0;-8.47
2050;17.2;23.2;0.6;0.3;100;6;Successful;Effective;collision;21.25;vtypeauto.3;vtypeauto.2;610.84;edge_0_0_0;0.0;-6.0;0.01;-6.06;0.0;-7.29;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2051;17.2;23.2;0.6;0.5;100;6;Successful;Effective;collision;22.66;vtypeauto.3;vtypeauto.2;653.99;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.0;-7.08;0.0;-8.55;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2052;17.2;23.2;0.6;0.8;100;6;Successful;Effective;collision;25.22;vtypeauto.5;vtypeauto.4;701.54;edge_0_0_0;0.0;-6.0;0.17;-5.99;0.09;-6.63;0.0;-7.49;0.0;-8.47;0.0;-9.0;0.0;-9.0;0.0;-9.0
2053;17.2;23.2;0.6;0.3;80;7;Successful;Effective;collision;20.34;vtypeauto.2;vtypeauto.1;486.46;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-8.51;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2054;17.2;23.2;0.6;0.5;80;7;Successful;Effective;collision;21.02;vtypeauto.2;vtypeauto.1;518.25;edge_0_0_0;0.0;-7.0;0.06;-7.04;0.0;-8.27;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2055;17.2;23.2;0.6;0.8;80;7;Successful;Effective;collision;22.63;vtypeauto.3;vtypeauto.2;559.44;edge_0_0_0;0.0;-7.0;0.18;-6.92;0.02;-7.72;0.0;-8.69;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-8.81
2056;17.2;23.2;0.6;0.3;100;7;Successful;Effective;collision;20.72;vtypeauto.3;vtypeauto.2;602.42;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-8.51;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2057;17.2;23.2;0.6;0.5;100;7;Successful;Effective;collision;21.83;vtypeauto.3;vtypeauto.2;644.98;edge_0_0_0;0.0;-7.0;0.07;-7.04;0.0;-8.27;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2058;17.2;23.2;0.6;0.8;100;7;Successful;Effective;collision;23.47;vtypeauto.3;vtypeauto.2;701.40;edge_0_0_0;0.0;-7.0;0.19;-6.98;0.05;-7.73;0.0;-8.74;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2059;17.2;23.2;0.6;0.3;80;8;Successful;Effective;collision;19.97;vtypeauto.2;vtypeauto.1;481.91;edge_0_0_0;0.0;-7.99;0.0;-8.08;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2060;17.2;23.2;0.6;0.5;80;8;Successful;Effective;collision;20.61;vtypeauto.2;vtypeauto.1;513.67;edge_0_0_0;0.0;-7.99;0.07;-8.03;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2061;17.2;23.2;0.6;0.8;80;8;Successful;Effective;collision;21.63;vtypeauto.2;vtypeauto.1;558.90;edge_0_0_0;0.0;-7.99;0.21;-7.83;0.02;-8.74;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2062;17.2;23.2;0.6;0.3;100;8;Successful;Effective;collision;20.41;vtypeauto.2;vtypeauto.1;601.01;edge_0_0_0;0.0;-8.0;0.0;-8.08;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2063;17.2;23.2;0.6;0.5;100;8;Successful;Effective;collision;21.19;vtypeauto.2;vtypeauto.1;641.77;edge_0_0_0;0.0;-8.0;0.07;-8.05;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2064;17.2;23.2;0.6;0.8;100;8;Successful;Effective;collision;22.73;vtypeauto.3;vtypeauto.2;694.75;edge_0_0_0;0.0;-8.0;0.21;-7.94;0.02;-8.83;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2065;17.2;23.2;0.7;0.3;80;5;Successful;Effective;collision;21.02;vtypeauto.3;vtypeauto.2;493.56;edge_0_0_0;0.0;-5.0;0.01;-5.05;0.0;-6.23;0.0;-8.1;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2066;17.2;23.2;0.7;0.5;80;5;Successful;Effective;collision;22.27;vtypeauto.3;vtypeauto.2;528.19;edge_0_0_0;0.0;-5.0;0.05;-5.03;0.0;-6.05;0.0;-7.5;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2067;17.2;23.2;0.7;0.8;80;5;Successful;Effective;collision;24.33;vtypeauto.4;vtypeauto.3;569.28;edge_0_0_0;0.0;-5.0;0.14;-4.99;0.03;-5.64;0.0;-6.53;0.0;-7.56;0.0;-8.1;0.0;-8.36;0.0;-8.28
2068;17.2;23.2;0.7;0.3;100;5;Successful;Effective;collision;21.70;vtypeauto.4;vtypeauto.3;616.34;edge_0_0_0;0.0;-5.0;0.02;-5.05;0.0;-6.23;0.0;-8.1;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2069;17.2;23.2;0.7;0.5;100;5;Successful;Effective;collision;23.25;vtypeauto.4;vtypeauto.3;660.77;edge_0_0_0;0.0;-5.0;0.06;-5.03;0.0;-6.05;0.0;-7.5;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2070;17.2;23.2;0.7;0.8;100;5;Successful;Effective;collision;25.81;vtypeauto.5;vtypeauto.4;713.51;edge_0_0_0;0.0;-5.0;0.15;-4.99;0.11;-5.64;0.04;-6.53;0.0;-7.54;0.0;-8.33;0.0;-8.99;0.0;-9.0
2071;17.2;23.2;0.7;0.3;80;6;Successful;Effective;collision;20.59;vtypeauto.3;vtypeauto.2;487.23;edge_0_0_0;0.0;-6.0;0.0;-6.06;0.0;-7.48;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2072;17.2;23.2;0.7;0.5;80;6;Successful;Effective;collision;21.46;vtypeauto.2;vtypeauto.1;524.21;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.0;-7.26;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2073;17.2;23.2;0.7;0.8;80;6;Successful;Effective;collision;22.97;vtypeauto.3;vtypeauto.2;565.71;edge_0_0_0;0.0;-6.0;0.16;-5.97;0.0;-6.76;0.0;-7.84;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-8.86
2074;17.2;23.2;0.7;0.3;100;6;Successful;Effective;collision;20.99;vtypeauto.3;vtypeauto.2;609.02;edge_0_0_0;0.0;-6.0;0.01;-6.06;0.0;-7.48;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2075;17.2;23.2;0.7;0.5;100;6;Successful;Effective;collision;22.32;vtypeauto.3;vtypeauto.2;653.55;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.0;-7.26;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2076;17.2;23.2;0.7;0.8;100;6;Successful;Effective;collision;24.38;vtypeauto.4;vtypeauto.3;706.67;edge_0_0_0;0.0;-6.0;0.17;-5.99;0.05;-6.76;0.0;-7.84;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2077;17.2;23.2;0.7;0.3;80;7;Successful;Effective;collision;20.16;vtypeauto.2;vtypeauto.1;485.58;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-8.73;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2078;17.2;23.2;0.7;0.5;80;7;Successful;Effective;collision;20.87;vtypeauto.2;vtypeauto.1;518.06;edge_0_0_0;0.0;-7.0;0.06;-7.04;0.0;-8.47;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2079;17.2;23.2;0.7;0.8;80;7;Successful;Effective;collision;21.86;vtypeauto.2;vtypeauto.1;563.64;edge_0_0_0;0.0;-7.0;0.18;-6.92;0.0;-7.88;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2080;17.2;23.2;0.7;0.3;100;7;Successful;Effective;collision;20.61;vtypeauto.3;vtypeauto.2;601.96;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-8.73;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2081;17.2;23.2;0.7;0.5;100;7;Successful;Effective;collision;21.64;vtypeauto.2;vtypeauto.1;648.76;edge_0_0_0;0.0;-7.0;0.07;-7.04;0.0;-8.47;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2082;17.2;23.2;0.7;0.8;100;7;Successful;Effective;collision;23.13;vtypeauto.3;vtypeauto.2;702.02;edge_0_0_0;0.0;-7.0;0.19;-6.98;0.0;-7.89;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2083;17.2;23.2;0.7;0.3;80;8;Successful;Effective;collision;19.84;vtypeauto.2;vtypeauto.1;481.21;edge_0_0_0;0.0;-7.99;0.0;-8.08;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2084;17.2;23.2;0.7;0.5;80;8;Successful;Effective;collision;20.48;vtypeauto.2;vtypeauto.1;513.42;edge_0_0_0;0.0;-7.99;0.07;-8.03;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2085;17.2;23.2;0.7;0.8;80;8;Successful;Effective;collision;21.39;vtypeauto.2;vtypeauto.1;558.89;edge_0_0_0;0.0;-7.99;0.21;-7.83;0.0;-8.92;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2086;17.2;23.2;0.7;0.3;100;8;Successful;Effective;collision;20.23;vtypeauto.2;vtypeauto.1;599.67;edge_0_0_0;0.0;-8.0;0.0;-8.08;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
2087;17.2;23.2;0.7;0.5;100;8;Successful;Effective;collision;21.02;vtypeauto.2;vtypeauto.1;641.34;edge_0_0_0;0.0;-8.0;0.07;-8.05;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
