Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min;controller
822;19.4;25.4;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
823;19.4;25.4;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;;;;;CACC
824;19.4;25.4;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;;;;;CACC
825;19.4;25.4;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;;;;;CACC
826;19.4;25.4;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
827;19.4;25.4;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
828;19.4;25.4;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
829;19.4;25.4;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
830;19.4;25.4;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
831;19.4;25.4;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
832;19.4;25.4;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;;;;;CACC
833;19.4;25.4;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;;;;;CACC
834;19.4;25.4;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;;;;;CACC
835;19.4;25.4;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
836;19.4;25.4;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
837;19.4;25.4;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
838;19.4;25.4;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;;;;;CACC
839;19.4;25.4;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;;;;;CACC
840;19.4;25.4;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;;;;;CACC
841;19.5;25.5;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;;;;;CACC
842;19.5;25.5;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;;;;;CACC
843;19.5;25.5;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;;;;;CACC
844;19.5;25.5;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
845;19.5;25.5;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
846;19.5;25.5;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
847;19.5;25.5;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;;;;;CACC
848;19.5;25.5;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;;;;;CACC
849;19.5;25.5;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.22;0.41;-6.23;0.43;-6.22;;;;;CACC
850;19.5;25.5;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
851;19.5;25.5;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
852;19.5;25.5;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
853;19.5;25.5;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
854;19.5;25.5;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
855;19.5;25.5;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
856;19.5;25.5;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;;;;;CACC
857;19.5;25.5;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;;;;;CACC
858;19.5;25.5;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;;;;;CACC
859;19.5;25.5;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
860;19.5;25.5;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
861;19.5;25.5;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
862;19.5;25.5;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;;;;;CACC
863;19.5;25.5;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;;;;;CACC
864;19.5;25.5;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;;;;;CACC
865;19.6;25.6;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;;;;;CACC
866;19.6;25.6;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;;;;;CACC
867;19.6;25.6;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;;;;;CACC
868;19.6;25.6;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
869;19.6;25.6;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
870;19.6;25.6;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
871;19.6;25.6;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
872;19.6;25.6;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
873;19.6;25.6;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
874;19.6;25.6;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
875;19.6;25.6;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
876;19.6;25.6;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
877;19.6;25.6;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
878;19.6;25.6;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
879;19.6;25.6;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
880;19.6;25.6;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;;;;;CACC
881;19.6;25.6;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;;;;;CACC
882;19.6;25.6;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.26;0.51;-7.28;0.54;-7.26;;;;;CACC
883;19.6;25.6;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
884;19.6;25.6;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
885;19.6;25.6;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
886;19.6;25.6;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;;;;;CACC
887;19.6;25.6;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;;;;;CACC
888;19.6;25.6;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.31;0.54;-8.28;;;;;CACC
889;19.7;25.7;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;;;;;CACC
890;19.7;25.7;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;;;;;CACC
891;19.7;25.7;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.19;;;;;CACC
892;19.7;25.7;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
893;19.7;25.7;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
894;19.7;25.7;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
895;19.7;25.7;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
896;19.7;25.7;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
897;19.7;25.7;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
898;19.7;25.7;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
899;19.7;25.7;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
900;19.7;25.7;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
901;19.7;25.7;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
902;19.7;25.7;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
903;19.7;25.7;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
904;19.7;25.7;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;;;;;CACC
905;19.7;25.7;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;;;;;CACC
906;19.7;25.7;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;;;;;CACC
907;19.7;25.7;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
908;19.7;25.7;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
909;19.7;25.7;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
910;19.7;25.7;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;;;;;CACC
911;19.7;25.7;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;;;;;CACC
912;19.7;25.7;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;;;;;CACC
913;19.8;25.8;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;;CACC
914;19.8;25.8;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;;CACC
915;19.8;25.8;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;;CACC
916;19.8;25.8;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
917;19.8;25.8;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
918;19.8;25.8;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
919;19.8;25.8;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
920;19.8;25.8;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
921;19.8;25.8;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
922;19.8;25.8;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;;;;;CACC
923;19.8;25.8;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;;;;;CACC
924;19.8;25.8;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;;;;;CACC
925;19.8;25.8;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
926;19.8;25.8;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
927;19.8;25.8;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
928;19.8;25.8;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;;;;;CACC
929;19.8;25.8;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;;;;;CACC
930;19.8;25.8;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;;;;;CACC
931;19.8;25.8;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
932;19.8;25.8;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
933;19.8;25.8;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.27;0.41;-8.29;0.43;-8.26;;;;;CACC
934;19.8;25.8;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;;;;;CACC
935;19.8;25.8;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;;;;;CACC
936;19.8;25.8;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.28;0.51;-8.3;0.54;-8.28;;;;;CACC
937;19.9;25.9;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;;CACC
938;19.9;25.9;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;;CACC
939;19.9;25.9;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.19;;;;;CACC
940;19.9;25.9;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
941;19.9;25.9;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
942;19.9;25.9;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
943;19.9;25.9;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;;CACC
944;19.9;25.9;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;;CACC
945;19.9;25.9;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;;CACC
946;19.9;25.9;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;;;;;CACC
947;19.9;25.9;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;;;;;CACC
948;19.9;25.9;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.23;;;;;CACC
949;19.9;25.9;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
950;19.9;25.9;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
951;19.9;25.9;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
952;19.9;25.9;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;;;;;CACC
953;19.9;25.9;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;;;;;CACC
954;19.9;25.9;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;;;;;CACC
955;19.9;25.9;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.26;;;;;CACC
956;19.9;25.9;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.26;;;;;CACC
