Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
487;18.0;24.0;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;;;;;;
488;18.0;24.0;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;;;;;;
489;18.0;24.0;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;;;;;;
490;18.0;24.0;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.18;0.47;-6.23;0.51;-6.25;;;;;;
491;18.0;24.0;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.18;0.47;-6.23;0.51;-6.25;;;;;;
492;18.0;24.0;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.18;0.47;-6.23;0.51;-6.25;;;;;;
493;18.0;24.0;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.2;0.38;-7.24;0.41;-7.26;;;;;;
494;18.0;24.0;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.2;0.38;-7.24;0.41;-7.26;;;;;;
495;18.0;24.0;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.2;0.38;-7.24;0.41;-7.26;;;;;;
496;18.0;24.0;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;;;;;;
497;18.0;24.0;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;;;;;;
498;18.0;24.0;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;;;;;;
499;18.0;24.0;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.26;0.41;-8.27;;;;;;
500;18.0;24.0;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.26;0.41;-8.27;;;;;;
501;18.0;24.0;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.26;0.41;-8.27;;;;;;
502;18.0;24.0;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.3;;;;;;
503;18.0;24.0;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.3;;;;;;
504;18.0;24.0;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.3;;;;;;
505;18.1;24.1;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.15;0.38;-5.18;0.41;-5.2;;;;;;
506;18.1;24.1;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.15;0.38;-5.18;0.41;-5.2;;;;;;
507;18.1;24.1;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.15;0.38;-5.18;0.41;-5.2;;;;;;
508;18.1;24.1;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.2;0.51;-5.22;;;;;;
509;18.1;24.1;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.2;0.51;-5.22;;;;;;
510;18.1;24.1;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.2;0.51;-5.22;;;;;;
511;18.1;24.1;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;;;;;;
512;18.1;24.1;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;;;;;;
513;18.1;24.1;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;;;;;;
514;18.1;24.1;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.24;;;;;;
515;18.1;24.1;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.24;;;;;;
516;18.1;24.1;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.24;;;;;;
517;18.1;24.1;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.25;;;;;;
518;18.1;24.1;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.25;;;;;;
519;18.1;24.1;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.25;;;;;;
520;18.1;24.1;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;;;;;;
521;18.1;24.1;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;;;;;;
522;18.1;24.1;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;;;;;;
523;18.1;24.1;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.27;;;;;;
524;18.1;24.1;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.27;;;;;;
525;18.1;24.1;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.27;;;;;;
526;18.1;24.1;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;;;;;;
527;18.1;24.1;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;;;;;;
528;18.1;24.1;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;;;;;;
529;18.2;24.2;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
530;18.2;24.2;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
531;18.2;24.2;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
532;18.2;24.2;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;;;;;;
533;18.2;24.2;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;;;;;;
534;18.2;24.2;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;;;;;;
535;18.2;24.2;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;;;;;;
536;18.2;24.2;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;;;;;;
537;18.2;24.2;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;;;;;;
538;18.2;24.2;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
539;18.2;24.2;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
540;18.2;24.2;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
541;18.2;24.2;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;;;;;;
542;18.2;24.2;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;;;;;;
543;18.2;24.2;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;;;;;;
544;18.2;24.2;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.27;;;;;;
545;18.2;24.2;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.27;;;;;;
546;18.2;24.2;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.27;;;;;;
547;18.2;24.2;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.27;;;;;;
548;18.2;24.2;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.27;;;;;;
549;18.2;24.2;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.27;;;;;;
550;18.2;24.2;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;;;;;;
551;18.2;24.2;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;;;;;;
552;18.2;24.2;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;;;;;;
553;18.3;24.3;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
554;18.3;24.3;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
555;18.3;24.3;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
556;18.3;24.3;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;;;;;;
557;18.3;24.3;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;;;;;;
558;18.3;24.3;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;;;;;;
559;18.3;24.3;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
560;18.3;24.3;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
561;18.3;24.3;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
562;18.3;24.3;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
563;18.3;24.3;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
564;18.3;24.3;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
565;18.3;24.3;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;;;;;;
566;18.3;24.3;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;;;;;;
567;18.3;24.3;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;;;;;;
568;18.3;24.3;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.24;0.51;-7.27;;;;;;
569;18.3;24.3;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.24;0.51;-7.27;;;;;;
570;18.3;24.3;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.24;0.51;-7.27;;;;;;
571;18.3;24.3;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;;;;;;
572;18.3;24.3;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;;;;;;
573;18.3;24.3;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;;;;;;
574;18.3;24.3;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;;;;;;
575;18.3;24.3;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;;;;;;
576;18.3;24.3;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;;;;;;
577;18.4;24.4;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
578;18.4;24.4;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
579;18.4;24.4;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
580;18.4;24.4;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;;;;;;
581;18.4;24.4;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;;;;;;
582;18.4;24.4;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;;;;;;
583;18.4;24.4;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
584;18.4;24.4;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
585;18.4;24.4;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
586;18.4;24.4;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
587;18.4;24.4;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
588;18.4;24.4;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
589;18.4;24.4;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.18;0.38;-7.23;0.41;-7.25;;;;;;
590;18.4;24.4;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.18;0.38;-7.23;0.41;-7.25;;;;;;
591;18.4;24.4;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.18;0.38;-7.23;0.41;-7.25;;;;;;
592;18.4;24.4;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.24;0.51;-7.27;;;;;;
593;18.4;24.4;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.24;0.51;-7.27;;;;;;
594;18.4;24.4;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.24;0.51;-7.27;;;;;;
595;18.4;24.4;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;;;;;;
596;18.4;24.4;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;;;;;;
597;18.4;24.4;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;;;;;;
598;18.4;24.4;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.27;0.51;-8.3;;;;;;
599;18.4;24.4;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.27;0.51;-8.3;;;;;;
600;18.4;24.4;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.27;0.51;-8.3;;;;;;
601;18.5;24.5;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
602;18.5;24.5;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
603;18.5;24.5;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
604;18.5;24.5;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;;;;;;
605;18.5;24.5;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;;;;;;
606;18.5;24.5;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;;;;;;
607;18.5;24.5;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
608;18.5;24.5;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
609;18.5;24.5;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
610;18.5;24.5;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
611;18.5;24.5;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
612;18.5;24.5;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;;;;;;
613;18.5;24.5;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.18;0.38;-7.23;0.41;-7.25;;;;;;
614;18.5;24.5;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.18;0.38;-7.23;0.41;-7.25;;;;;;
615;18.5;24.5;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.18;0.38;-7.23;0.41;-7.25;;;;;;
616;18.5;24.5;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.25;0.51;-7.27;;;;;;
617;18.5;24.5;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.25;0.51;-7.27;;;;;;
618;18.5;24.5;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.25;0.51;-7.27;;;;;;
619;18.5;24.5;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;;;;;;
620;18.5;24.5;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;;;;;;
621;18.5;24.5;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;;;;;;
622;18.5;24.5;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.27;0.51;-8.3;;;;;;
623;18.5;24.5;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.27;0.51;-8.3;;;;;;
624;18.5;24.5;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.21;0.47;-8.27;0.51;-8.3;;;;;;
625;18.6;24.6;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
626;18.6;24.6;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
627;18.6;24.6;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;;;;;;
628;18.6;24.6;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;;;;;;
629;18.6;24.6;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;;;;;;
630;18.6;24.6;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.15;0.47;-5.2;0.51;-5.22;;;;;;
631;18.6;24.6;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
632;18.6;24.6;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
633;18.6;24.6;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.16;0.38;-6.21;0.41;-6.23;;;;;;
634;18.6;24.6;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.25;;;;;;
635;18.6;24.6;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.25;;;;;;
636;18.6;24.6;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.25;;;;;;
637;18.6;24.6;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.25;;;;;;
